Run ID,1625839163
Run Date/Time,2021-07-09 10:15:09
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.5
Protocol Name,210709_Spot_HuDNA_Damage_siRNA_library.epr
User Name,NCI-LRBGE_HCS

[EXCEPTIONS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Survey Fluid Height,Survey Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Survey Status
Source[1],HT000901,384LDV_Plus_AQ_GP,E4,2.356,12.005,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E5,2.359,12.018,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E6,2.344,11.951,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E7,2.377,12.098,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E8,2.362,12.032,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E9,2.356,12.005,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E10,2.365,12.045,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E11,2.355,11.998,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E12,2.341,11.938,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E13,2.338,11.925,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E14,2.343,11.945,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E15,2.334,11.904,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E16,2.324,11.868,1.409,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E17,2.329,11.884,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E18,2.322,11.851,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E19,2.319,11.838,0.738,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E20,2.34,11.931,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E21,2.332,11.898,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,E22,2.316,11.824,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F1,2.361,12.025,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F2,2.338,11.925,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F3,2.346,11.958,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F4,2.366,12.052,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F5,2.374,12.085,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F6,2.353,11.991,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F7,2.355,11.998,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F8,2.347,11.965,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F9,2.355,11.998,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F10,2.344,11.951,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F11,2.343,11.945,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F12,2.347,11.965,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F13,2.353,11.991,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F14,2.349,11.971,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F15,2.344,11.951,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F16,2.32,11.844,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F17,2.327,11.874,0.638,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F18,2.344,11.951,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F19,2.344,11.951,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F20,2.331,11.891,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F21,2.357,12.01,0.657,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,F22,2.312,11.807,0.638,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G1,2.343,11.945,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G2,2.347,11.965,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G3,2.355,11.998,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G4,2.365,12.045,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G5,2.374,12.085,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G6,2.355,11.998,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G7,2.338,11.925,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G8,2.356,12.005,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G9,2.353,11.991,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G10,2.352,11.985,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G11,2.353,11.991,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G12,2.341,11.938,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G13,2.358,12.012,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G14,2.334,11.906,0.451,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G15,2.341,11.938,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G16,2.34,11.931,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G17,2.343,11.945,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G18,2.334,11.904,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G19,2.374,12.085,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G20,2.322,11.851,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G21,2.326,11.871,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,G22,2.336,11.919,0.727,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H1,2.356,12.005,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H2,2.362,12.032,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H3,2.378,12.105,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H4,2.389,12.152,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H5,2.366,12.052,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H6,2.381,12.119,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H7,2.368,12.058,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H8,2.362,12.032,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H9,2.369,12.065,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H10,2.371,12.072,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H11,2.368,12.058,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H12,2.352,11.985,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H13,2.353,11.991,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H14,2.353,11.991,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H15,2.362,12.032,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H16,2.358,12.012,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H17,2.341,11.938,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H18,2.334,11.904,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H19,2.341,11.938,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H20,2.347,11.965,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H21,2.331,11.891,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,H22,2.325,11.864,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I1,2.359,12.018,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I2,2.377,12.098,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I3,2.355,11.998,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I4,2.369,12.065,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I5,2.358,12.012,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I6,2.353,11.991,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I7,2.362,12.032,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I8,2.352,11.985,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I9,2.361,12.025,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I10,2.377,12.098,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I11,2.375,12.092,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I12,2.364,12.038,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I13,2.366,12.052,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I14,2.372,12.078,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I15,2.35,11.978,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I16,2.362,12.032,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I17,2.356,12.005,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I18,2.343,11.945,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I19,2.35,11.978,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I20,2.353,11.991,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I21,2.349,11.971,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,I22,2.334,11.904,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J1,2.368,12.058,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J2,2.347,11.965,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J3,2.374,12.085,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J4,2.346,11.958,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J5,2.358,12.012,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J6,2.353,11.991,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J7,2.343,11.945,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J8,2.359,12.018,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J9,2.387,12.145,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J10,2.371,12.072,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J11,2.361,12.025,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J12,2.358,12.012,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J13,2.355,11.998,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J14,2.35,11.978,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J15,2.365,12.045,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J16,2.349,11.971,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J17,2.344,11.951,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J18,2.35,11.978,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J19,2.347,11.965,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J20,2.326,11.871,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J21,2.335,11.911,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,J22,2.261,11.577,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,K1,2.378,12.105,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,K2,2.378,12.105,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,K3,2.337,11.918,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,K4,2.359,12.018,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,K5,2.334,11.904,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,K6,2.349,11.971,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,K7,2.335,11.911,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,K8,2.344,11.951,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,K9,2.366,12.052,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,K10,2.39,12.159,0.408,Percent,Glycerol,
Source[1],HT000901,384LDV_Plus_AQ_GP,K11,2.349,11.971,0.408,Percent,Glycerol,
