Run ID,1625839163
Run Date/Time,2021-07-09 10:15:09
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.5
Protocol Name,210709_Spot_HuDNA_Damage_siRNA_library.epr
User Name,NCI-LRBGE_HCS

[EXCEPTIONS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Survey Fluid Height,Survey Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Survey Status
Source[3],HT000907,384LDV_Plus_AQ_GP,B1,2.39,12.159,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B2,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B3,2.384,12.132,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B4,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B5,2.405,12.226,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B6,2.404,12.219,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B7,2.39,12.159,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B8,2.402,12.212,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B9,2.399,12.199,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B10,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B11,2.38,12.112,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B12,2.383,12.125,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B13,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B14,2.384,12.132,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B15,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B16,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B17,2.38,12.112,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B18,2.288,11.697,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B19,2.276,11.644,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B20,2.375,12.092,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B21,2.394,12.179,0.684,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,B22,2.41,12.246,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C1,2.38,12.112,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C2,2.369,12.065,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C3,2.39,12.159,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C4,2.399,12.199,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C5,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C6,2.383,12.13,0.79,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C7,2.369,12.065,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C8,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C9,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C10,2.377,12.098,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C11,2.38,12.112,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C12,2.364,12.038,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C13,2.366,12.052,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C14,2.383,12.125,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C15,2.387,12.145,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C16,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C17,2.372,12.078,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C18,2.214,11.363,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C19,2.3,11.751,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C20,2.369,12.065,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C21,2.366,12.052,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,C22,2.338,11.925,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D1,2.399,12.199,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D2,2.383,12.125,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D3,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D4,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D5,2.384,12.132,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D6,2.399,12.199,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D7,2.395,12.179,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D8,2.404,12.219,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D9,2.398,12.192,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D10,2.396,12.185,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D11,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D12,2.396,12.185,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D13,2.387,12.145,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D14,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D15,2.396,12.185,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D16,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D17,2.377,12.098,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D18,2.365,12.045,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D19,2.384,12.132,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D20,2.372,12.078,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D21,2.372,12.078,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,D22,2.374,12.085,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E1,2.335,11.911,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E2,2.377,12.098,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E3,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E4,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E5,2.389,12.152,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E6,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E7,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E8,2.387,12.145,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E9,2.389,12.154,0.441,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E10,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E11,2.372,12.078,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E12,2.372,12.078,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E13,2.38,12.112,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E14,2.383,12.125,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E15,2.375,12.092,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E16,2.376,12.099,0.842,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E17,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E18,2.368,12.058,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E19,2.347,11.965,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E20,2.378,12.106,0.563,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E21,2.393,12.176,0.77,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,E22,2.375,12.092,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F1,2.411,12.252,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F2,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F3,2.349,11.971,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F4,2.389,12.152,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F5,2.399,12.201,0.446,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F6,2.398,12.192,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F7,2.415,12.272,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F8,2.402,12.212,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F9,2.401,12.205,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F10,2.377,12.098,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F11,2.374,12.085,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F12,2.389,12.152,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F13,2.361,12.025,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F14,2.364,12.038,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F15,2.395,12.179,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F16,2.383,12.125,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F17,2.375,12.092,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F18,2.383,12.125,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F19,2.374,12.085,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F20,2.383,12.129,0.485,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F21,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,F22,2.227,11.423,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G1,2.404,12.219,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G2,2.38,12.112,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G3,2.389,12.152,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G4,2.383,12.125,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G5,2.372,12.078,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G6,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G7,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G8,2.377,12.098,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G9,2.39,12.159,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G10,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G11,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G12,2.384,12.132,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G13,2.384,12.132,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G14,2.366,12.052,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G15,2.364,12.038,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G16,2.375,12.092,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G17,2.365,12.045,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G18,2.365,12.045,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G19,2.362,12.032,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G20,2.361,12.025,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G21,2.372,12.078,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,G22,2.188,11.246,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H1,2.411,12.252,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H2,2.395,12.179,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H3,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H4,2.384,12.132,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H5,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H6,2.372,12.078,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H7,2.401,12.205,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H8,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H9,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H10,2.389,12.152,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H11,2.383,12.125,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H12,2.377,12.098,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H13,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H14,2.366,12.052,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H15,2.371,12.072,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H16,2.38,12.112,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H17,2.374,12.085,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H18,2.377,12.098,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H19,2.377,12.098,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H20,2.374,12.085,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H21,2.356,12.005,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,H22,2.362,12.032,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I1,2.396,12.185,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I2,2.404,12.219,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I3,2.387,12.145,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I4,2.368,12.058,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I5,2.371,12.072,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I6,2.375,12.092,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I7,2.387,12.145,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I8,2.389,12.152,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I9,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I10,2.398,12.192,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I11,2.402,12.212,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I12,2.41,12.246,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I13,2.378,12.105,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I14,2.378,12.105,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I15,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I16,2.384,12.132,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I17,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I18,2.362,12.032,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I19,2.383,12.125,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I20,2.371,12.085,1.842,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I21,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,I22,2.378,12.105,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J1,2.39,12.159,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J2,2.405,12.226,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J3,2.404,12.219,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J4,2.377,12.098,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J5,2.396,12.185,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J6,2.38,12.112,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J7,2.378,12.105,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J8,2.365,12.045,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J9,2.398,12.192,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J10,2.402,12.212,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J11,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J12,2.395,12.179,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J13,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J14,2.387,12.145,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J15,2.401,12.205,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J16,2.39,12.159,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J17,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J18,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J19,2.378,12.105,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J20,2.371,12.072,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J21,2.369,12.065,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,J22,2.289,11.704,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K1,2.413,12.259,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K2,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K3,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K4,2.399,12.199,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K5,2.375,12.092,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K6,2.352,11.985,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K7,2.371,12.072,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K8,2.368,12.058,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K9,2.378,12.105,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K10,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K11,2.392,12.166,0.416,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K12,2.356,12.005,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K13,2.387,12.145,0.408,Percent,Glycerol,
