ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Spots - Number of Objects	Spots - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots - Intensity Spot Border BP676/29 Mean - Median per Well	Spots - center_border_ratio - Median per Well	Spots - Spots Edu Pos - Mean per Well	Spots - Spots Edu Minus - Mean per Well	Nuclei Final - Number of Objects	Nuclei Final - Nucleus Area [µm²] - Mean per Well	Nuclei Final - Nucleus Roundness - Mean per Well	Nuclei Final - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final - Number of Spots - Mean per Well	Nuclei Final - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final - Nuclei Final Edu Pos - Mean per Well	Nuclei Final - Nuclei Final Edu Neg - Mean per Well	Nuclei Final Edu Pos - Number of Objects	Nuclei Final Edu Pos - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Pos - Nucleus Roundness - Mean per Well	Nuclei Final Edu Pos - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Pos - Number of Spots - Mean per Well	Nuclei Final Edu Pos - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Number of Objects	Nuclei Final Edu Neg - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Neg - Nucleus Roundness - Mean per Well	Nuclei Final Edu Neg - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Neg - Number of Spots - Mean per Well	Nuclei Final Edu Neg - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - center_border_ratio- Mean per Cell  - Mean per Well	Spots Edu Pos - Number of Objects	Spots Edu Pos - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Pos - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Pos - center_border_ratio - Median per Well	Spots Edu Minus - Number of Objects	Spots Edu Minus - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Minus - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Minus - center_border_ratio - Median per Well	Number of Analyzed Fields	Link
210824-DDR-Screen-Batch2	7456	HTIF00306	7610	2021-08-25T03:24:47Z	7660	A1	1	1	1	1	18174	33	24.7692307692	0.944755938334	0.362440849565	0.637559150435	449	281.898775056	0.895341082447	96.8969137902	40.4766146993	0.00673967222328	654.437753373	38439.924989	98.8625999105	101.025972801	1.0055387293	0.325167037862	0.674832962138	146	304.894842085	0.908736888263	246.272455414	45.1164383562	0.0069497899179	462.597786907	25765.7705713	249.99672208	256.734924267	0.975865271266	303	270.8181619	0.888886337731	24.9205802025	38.2409240924	0.00663842739353	747.48969724	44587.5214839	25.5550190578	25.4993717579	1.01993183519	6587	226	243.24	0.924174980814	11587	21	21.1111111111	0.965853658537	9	http://columbus-sg.nci.nih.gov/browse/measurement/7660/well=1.1
210824-DDR-Screen-Batch2	7456	HTIF00306	7610	2021-08-25T03:24:47Z	7660	A2	1	2	1	1	12220	34	27.1519230769	0.965258023759	0.300736497545	0.699263502455	232	308.425809387	0.878901969251	63.916547323	52.6724137931	0.00792833399851	990.752661941	57452.3695472	66.1916622474	65.9023508242	1.01635483588	0.25	0.75	58	331.17848659	0.890557364974	164.444561107	63.3620689655	0.00895408955673	751.98866664	40689.4489171	171.767961481	170.378775557	1.01651791038	174	300.841583653	0.875016837343	30.4072093949	49.1091954023	0.00758641547911	1070.34066037	63040.0097572	30.999562503	31.0768759133	1.01630047772	3675	156	160	0.959507944644	8545	24	22.0714285714	0.968553459119	9	http://columbus-sg.nci.nih.gov/browse/measurement/7660/well=1.2
210824-DDR-Screen-Batch2	7456	HTIF00306	7610	2021-08-25T03:24:47Z	7660	A3	1	3	1	1	15808	33	25.0833333333	0.962064290367	0.28770242915	0.71229757085	307	311.88191549	0.872544138605	65.2336313319	51.4918566775	0.00775998326766	910.969395954	52949.4920486	67.516232216	67.4252445664	1.0125437708	0.250814332248	0.749185667752	77	323.490508658	0.89209141241	173.739501219	59.0649350649	0.0086090770767	632.220640996	33858.6544204	180.390143265	179.87629178	1.00562939182	230	307.995560386	0.866000051287	28.9077531524	48.9565217391	0.00747572142725	1004.69714325	59368.6819935	29.5629957496	29.6141937565	1.01486869299	4548	157	161.047149123	0.963514193904	11260	23	22	0.961672473868	8	http://columbus-sg.nci.nih.gov/browse/measurement/7660/well=1.3
210824-DDR-Screen-Batch2	7456	HTIF00306	7610	2021-08-25T03:24:47Z	7660	A4	1	4	1	1	8132	41	38.729020979	0.956147695592	0.318740777177	0.681259222823	160	336.295916667	0.884835544469	80.0019083922	50.825	0.00708168382419	764.968991319	44408.3117517	82.9484159188	84.0898441861	1.00243894045	0.33125	0.66875	53	328.77408805	0.89331479161	170.56272286	48.9056603774	0.0069382634806	619.037613614	35143.2006421	177.07330816	179.518552457	0.987716240029	107	340.021682243	0.880635543548	35.1446825341	51.7757009346	0.00715272380746	837.252757845	48997.5723948	36.3258057432	36.8214185941	1.009731493	2592	164	168.5	0.95852605708	5540	27	25.4166666667	0.954709550377	9	http://columbus-sg.nci.nih.gov/browse/measurement/7660/well=1.4
210824-DDR-Screen-Batch2	7456	HTIF00306	7610	2021-08-25T03:24:47Z	7660	A5	1	5	1	1	11250	34	27.2857142857	0.957267796554	0.2576	0.7424	261	292.262621328	0.855258962146	55.509961333	43.1034482759	0.00695218574991	908.774317845	53362.6325401	58.7789525683	58.5374625296	1.00899994586	0.2030651341	0.7969348659	53	336.392374214	0.880535395608	147.799005186	54.679245283	0.00780595622115	671.762784999	36688.280905	157.448595696	156.03904566	1.01165689634	208	281.018020833	0.848818332466	31.9940030436	40.1538461538	0.00673463846638	969.753013189	57652.6356306	33.3930735111	33.4521037632	1.00831636152	2898	143	146.384615385	0.959685449838	8352	26	23.5208695652	0.955837517934	9	http://columbus-sg.nci.nih.gov/browse/measurement/7660/well=1.5
210824-DDR-Screen-Batch2	7456	HTIF00306	7610	2021-08-25T03:24:47Z	7660	A6	1	6	1	1	14764	46	50.0377492877	0.963790501043	0.342183690057	0.657816309943	305	316.946417122	0.85070963616	70.2594417793	48.406557377	0.00710722811778	899.0247271	52312.3293826	75.3178851681	74.3869941598	1.02006155725	0.295081967213	0.704918032787	90	321.302382716	0.871442830082	147.834514882	56.1333333333	0.00820646509734	724.2330717	39678.84098	160.289342627	157.432980194	1.01993153994	215	315.122989664	0.84203062475	37.7861553642	45.1720930233	0.0066470824054	972.880356142	57650.4230739	39.4144524389	39.2971409059	1.02011649415	5052	148	151.111263736	0.972154866737	9712	28	24.0527777778	0.958333333333	9	http://columbus-sg.nci.nih.gov/browse/measurement/7660/well=1.6
210824-DDR-Screen-Batch2	7456	HTIF00306	7610	2021-08-25T03:24:47Z	7660	A7	1	7	1	1	19997	44	47.7368421053	0.95374800638	0.387158073711	0.612841926289	437	286.186009408	0.873373802632	81.3735570413	45.7597254005	0.00745969848649	924.90101098	53998.1474636	85.7348403285	85.5799239162	1.01054378021	0.336384439359	0.663615560641	147	305.794833711	0.894675117681	179.080390817	52.6666666667	0.00813866961692	686.405535153	37628.1669322	189.792117004	189.143239451	1.00911249978	290	276.246363985	0.862576239487	31.8462999206	42.2586206897	0.00711553036176	1045.79354528	62296.0341467	32.9885655998	33.0840363865	1.01126929132	7742	169	177.437391304	0.953156151563	12255	25	22.7857142857	0.954081632653	9	http://columbus-sg.nci.nih.gov/browse/measurement/7660/well=1.7
210824-DDR-Screen-Batch2	7456	HTIF00306	7610	2021-08-25T03:24:47Z	7660	A8	1	8	1	1	14907	44	44.5769230769	0.949468085106	0.385054001476	0.614945998524	320	269.24340625	0.916205528787	85.6336215364	46.584375	0.00787860809123	799.997350099	45105.4467067	89.52654415	88.365633279	1.01415458686	0.325	0.675	104	299.920381944	0.919814939297	197.833621811	55.1923076923	0.00859211876743	579.137817612	30160.7412854	205.460659004	202.686743487	1.02093038584	216	254.473010545	0.914467664468	31.611399182	42.4398148148	0.0075350659138	908.323692224	52435.4688895	32.66362115	32.2938506531	1.01083121879	5740	185	192.626923077	0.9522505166	9167	25	23.6	0.94563042028	9	http://columbus-sg.nci.nih.gov/browse/measurement/7660/well=1.8
210824-DDR-Screen-Batch2	7456	HTIF00306	7610	2021-08-25T03:24:47Z	7660	A9	1	9	1	1	19730	31	24.6273148148	0.963359063919	0.177749619868	0.822250380132	422	304.299117299	0.85444370273	47.7474730993	46.7535545024	0.00719537334478	745.100476726	42917.9051478	49.3046118893	49.0021326912	1.01432686081	0.13981042654	0.86018957346	59	327.101727872	0.875324046284	140.98396279	59.4406779661	0.00842881727674	588.471505177	31452.7310374	148.377189681	146.436685031	1.02059592677	363	300.592907867	0.851049927882	32.5933329016	44.6914600551	0.00699489623188	770.195726311	44754.8667456	33.4311049504	33.391071819	1.01332242483	3507	139	142.083333333	0.96855010661	16223	25	22.6363636364	0.961190545667	9	http://columbus-sg.nci.nih.gov/browse/measurement/7660/well=1.9
210824-DDR-Screen-Batch2	7456	HTIF00306	7610	2021-08-25T03:24:47Z	7660	A10	1	10	1	1	16331	27	23.6	0.964071856287	0.138019717102	0.861980282898	327	311.692735304	0.867621297989	42.6836551929	49.9418960245	0.00744602213956	725.440229896	42020.0142513	44.272866054	43.8370913223	1.01820742997	0.11620795107	0.88379204893	38	326.764217836	0.895012306369	149.550255849	59.3157894737	0.00858889424969	557.287715795	28870.549642	159.242387803	156.182178856	1.0261670828	289	309.711017878	0.864019712112	28.6319914388	48.7093425606	0.00729574829809	747.627019951	43755.0130539	29.1032763788	29.0137811616	1.017157198	2254	145	148.350274725	0.971088624	14077	24	22.4642857143	0.9625	9	http://columbus-sg.nci.nih.gov/browse/measurement/7660/well=1.10
