ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Spots - Number of Objects	Spots - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots - Intensity Spot Border BP676/29 Mean - Median per Well	Spots - center_border_ratio - Median per Well	Spots - Spots Edu Pos - Mean per Well	Spots - Spots Edu Minus - Mean per Well	Nuclei Final - Number of Objects	Nuclei Final - Nucleus Area [µm²] - Mean per Well	Nuclei Final - Nucleus Roundness - Mean per Well	Nuclei Final - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final - Number of Spots - Mean per Well	Nuclei Final - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final - Nuclei Final Edu Pos - Mean per Well	Nuclei Final - Nuclei Final Edu Neg - Mean per Well	Nuclei Final Edu Pos - Number of Objects	Nuclei Final Edu Pos - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Pos - Nucleus Roundness - Mean per Well	Nuclei Final Edu Pos - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Pos - Number of Spots - Mean per Well	Nuclei Final Edu Pos - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Number of Objects	Nuclei Final Edu Neg - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Neg - Nucleus Roundness - Mean per Well	Nuclei Final Edu Neg - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Neg - Number of Spots - Mean per Well	Nuclei Final Edu Neg - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - center_border_ratio- Mean per Cell  - Mean per Well	Spots Edu Pos - Number of Objects	Spots Edu Pos - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Pos - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Pos - center_border_ratio - Median per Well	Spots Edu Minus - Number of Objects	Spots Edu Minus - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Minus - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Minus - center_border_ratio - Median per Well	Number of Analyzed Fields	Link
210802-DDR-Screen-Batch1-bis	7327	HTIF00301	7486	2021-08-05T02:40:19Z	7536	A1	1	1	1	1	17389	106	140.772727273	0.959302325581	0.542124331474	0.457875668526	346	311.674206808	0.895101918667	200.511698778	50.2572254335	0.00754871327461	631.287979602	37072.76659	211.735801219	209.739425838	1.0119382981	0.482658959538	0.517341040462	167	334.121882901	0.894945958213	386.407389325	56.4491017964	0.00793622189326	506.715798954	28357.2398849	409.392637453	405.053240093	1.02247725641	179	290.731402855	0.895247423672	27.0782891609	44.4804469274	0.00718718288738	747.508952609	45204.0121752	27.329702609	27.5192751084	1.00210586213	9427	360	381.230769231	0.953230835394	7962	26	25.8888888889	0.968454229822	9	http://columbus-sg.nci.nih.gov/browse/measurement/7536/well=1.1
210802-DDR-Screen-Batch1-bis	7327	HTIF00301	7486	2021-08-05T02:40:19Z	7536	A2	1	2	1	1	12915	47	35.5909090909	0.961016949153	0.44668989547	0.55331010453	302	281.22084989	0.915261646264	185.103631151	42.7649006623	0.007098554735	811.982956968	49006.0736287	197.803106931	197.17767734	1.01386872758	0.407284768212	0.592715231788	123	299.098322042	0.924097280123	413.351991026	46.9024390244	0.00753213347135	615.03983698	34861.3444272	435.727754489	434.070617592	1.0175224012	179	268.936329919	0.909190233054	28.2625793941	39.9217877095	0.00680062074299	952.00610008	59062.7308066	28.6428083782	28.7509047911	1.011271029	5769	383	406.625	0.951031179748	7146	27	26.52	0.971380390267	9	http://columbus-sg.nci.nih.gov/browse/measurement/7536/well=1.2
210802-DDR-Screen-Batch1-bis	7327	HTIF00301	7486	2021-08-05T02:40:19Z	7536	A3	1	3	1	1	4655	32	30.0416666667	0.974025974026	0.156390977444	0.843609022556	108	295.261864712	0.900226040562	55.6158011459	43.1018518519	0.00663004252703	842.820685385	51249.6029577	56.3061512404	56.5759968154	1.00065042308	0.12037037037	0.87962962963	13	333.850833333	0.924178981341	228.869187989	56	0.00774018884863	584.996815517	32949.570266	231.538564391	232.640735453	0.989360535601	95	289.981269006	0.896948269719	31.9074429464	41.3368421053	0.00647812776723	878.101846525	53753.8179576	32.3269789145	32.4829273177	1.00219535505	728	198.5	207.507389163	0.954199379147	3927	29	28.5652173913	0.979159307665	9	http://columbus-sg.nci.nih.gov/browse/measurement/7536/well=1.3
210802-DDR-Screen-Batch1-bis	7327	HTIF00301	7486	2021-08-05T02:40:19Z	7536	A4	1	4	1	1	12347	67	72.9166666667	0.963333333333	0.493318214951	0.506681785049	282	274.708234831	0.902953854388	248.855554959	43.7836879433	0.00743347604484	707.011913698	40952.2525861	267.824273321	265.251592039	1.016786376	0.457446808511	0.542553191489	129	284.172917743	0.910707711364	508.199463005	47.2170542636	0.00779367345072	606.845623788	33762.2538735	543.883187768	538.356956788	1.01788278417	153	266.728208061	0.896416288702	30.1930442535	40.8888888889	0.00712978019283	793.15492302	47135.6514789	30.4136068963	30.3809783554	1.01584346498	6091	511	538.545454545	0.959276624246	6256	28	28	0.969659555815	9	http://columbus-sg.nci.nih.gov/browse/measurement/7536/well=1.4
210802-DDR-Screen-Batch1-bis	7327	HTIF00301	7486	2021-08-05T02:40:19Z	7536	A5	1	5	1	1	12896	47	38.4407051282	0.952848540991	0.437965260546	0.562034739454	286	282.70125	0.904371935764	190.774191695	45.0909090909	0.00749261615796	675.663116016	39279.9998545	200.95358799	200.28094265	1.00839796339	0.412587412587	0.587412587413	118	289.29155838	0.90468078241	417.462220888	47.8644067797	0.00792843522669	544.165331322	30119.0229801	441.394109526	439.2987128	1.00777484471	168	278.072342923	0.904155007764	31.5528378566	43.1428571429	0.0071865051454	768.577718375	45753.0254304	31.0614829529	31.3941349988	1.00883825084	5648	388	417.914782609	0.941542103688	7248	28	27.4791304348	0.967434285281	9	http://columbus-sg.nci.nih.gov/browse/measurement/7536/well=1.5
210802-DDR-Screen-Batch1-bis	7327	HTIF00301	7486	2021-08-05T02:40:19Z	7536	A6	1	6	1	1	16701	175	222.217391304	0.956698240866	0.578109095264	0.421890904736	336	297.040692791	0.894043476456	289.478232576	49.7053571429	0.00773004038923	641.507431493	36736.7706656	305.071005571	304.816930946	1.01176599053	0.5	0.5	168	320.818333333	0.900063536177	549.439568344	57.4702380952	0.00831850362006	514.655281953	27520.7238419	576.731303136	576.305756717	1.01019239829	168	273.263052249	0.888023416734	29.5168968085	41.9404761905	0.0071415771584	769.897182847	46064.5271478	30.1178559154	30.0373315291	1.0133586566	9655	528	552.153846154	0.944988280711	7046	28	28.114379085	0.97849213691	9	http://columbus-sg.nci.nih.gov/browse/measurement/7536/well=1.6
210802-DDR-Screen-Batch1-bis	7327	HTIF00301	7486	2021-08-05T02:40:19Z	7536	A7	1	7	1	1	11272	62	71.1153846154	0.964194192458	0.497249822569	0.502750177431	230	272.796003623	0.913130557008	272.387085113	49.0086956522	0.00835211299847	577.296313429	31857.0428174	289.023686919	284.499658635	1.02569526777	0.460869565217	0.539130434783	106	284.32567086	0.919694093689	557.301731818	52.8773584906	0.00877202985384	483.077851213	24942.3706669	587.646813623	578.470087659	1.02333201603	124	262.93999776	0.907519791779	28.8310161557	45.7016129032	0.00799315181564	659.158256009	37864.8727187	29.5642489631	29.0827284996	1.02774858485	5605	536	568.666666667	0.955443797424	5667	27	27.3913043478	0.979680696662	9	http://columbus-sg.nci.nih.gov/browse/measurement/7536/well=1.7
210802-DDR-Screen-Batch1-bis	7327	HTIF00301	7486	2021-08-05T02:40:19Z	7536	A8	1	8	1	1	17219	76	103.8	0.947443181818	0.524711074975	0.475288925025	398	292.820336404	0.88761873791	204.56655598	43.2638190955	0.00686059617761	551.385937435	31372.6393564	212.128081778	212.81112284	1.00491737151	0.467336683417	0.532663316583	186	315.234468339	0.892268244804	405.441739774	48.5752688172	0.00725366645247	446.40834885	23874.2175506	421.576025372	423.1205645	0.997465955436	212	273.155107442	0.88353945356	28.3270079349	38.6037735849	0.00651573263458	643.366300767	37942.685129	28.6117883425	28.5399930034	1.0114462313	9035	388	426.111111111	0.932844932845	8184	27	27.0454545455	0.969204388078	9	http://columbus-sg.nci.nih.gov/browse/measurement/7536/well=1.8
210802-DDR-Screen-Batch1-bis	7327	HTIF00301	7486	2021-08-05T02:40:19Z	7536	A9	1	9	1	1	16150	123	146.489130435	0.950757716891	0.539442724458	0.460557275542	414	290.525446189	0.921405887078	231.681793435	39.0096618357	0.00628954969979	574.701814468	33813.1666019	244.186725	243.788823682	1.00642804384	0.471014492754	0.528985507246	195	317.134759259	0.928068625315	458.984625292	44.6769230769	0.0066658162214	470.305461682	26502.5356687	482.031597422	480.898937892	1.00479446002	219	266.832222222	0.915473311937	29.2888609602	33.9634703196	0.00595451786548	668.948521844	40413.0417499	29.4656596193	29.7310816869	1.00790280702	8712	447	482.12962963	0.94277754075	7438	26	26.0784615385	0.964704086507	9	http://columbus-sg.nci.nih.gov/browse/measurement/7536/well=1.9
210802-DDR-Screen-Batch1-bis	7327	HTIF00301	7486	2021-08-05T02:40:19Z	7536	A10	1	10	1	1	6433	111	134.714285714	0.965517241379	0.548733094979	0.451266905021	155	319.908822581	0.895740289855	168.093647632	41.5032258065	0.00583871335669	933.610062206	57256.8337681	185.120722625	181.685277124	1.02995739868	0.490322580645	0.509677419355	76	338.908004386	0.911766474991	310.559728115	46.4473684211	0.00633613350774	745.360377862	44400.6004599	336.521309433	330.079270089	1.03164968506	79	301.631128692	0.880322694027	31.0376714706	36.746835443	0.00536018257847	1124.4036612	70286.7999588	31.6741819419	31.2859599286	1.02824224357	3530	304.5	307.527591973	0.957009020223	2903	28	27.75	0.978723404255	9	http://columbus-sg.nci.nih.gov/browse/measurement/7536/well=1.10
