Run ID,1640007819
Run Date/Time,2021-12-20 09:00:46
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.5
Protocol Name,211220_Add_siRNA_Controls_HuKinase.epr
User Name,NCI-LRBGE_HCS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source[1],,384LDV_Plus_AQ_GP,I18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,A24,0,0,,,150,150,9.889,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,J18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,C24,0,0,,,150,150,9.854,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,K18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,E24,0,0,,,150,150,9.946,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,L18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,G24,0,0,,,150,150,9.819,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,I18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,I24,0,0,,,150,150,9.699,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,J18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,K24,0,0,,,150,150,9.65,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,K18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,M24,0,0,,,150,150,9.777,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,L18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,O24,0,0,,,150,150,9.685,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,H18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,P23,0,0,,,150,150,9.925,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,G18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,N23,0,0,,,150,150,9.777,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,F18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,L23,0,0,,,150,150,9.833,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,E18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,J23,0,0,,,150,150,9.847,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,B18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,K23,0,0,,,150,150,9.96,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,A18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,I23,0,0,,,150,150,9.988,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,C18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,M23,0,0,,,150,150,9.812,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,D18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,O23,0,0,,,150,150,9.819,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,H18,Destination[1]-02,HT001069,384PP_PerkinElmer_CellCarrier_Ultra_Dest,H23,0,0,,,150,150,9.734,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,A18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,A23,0,0,,,150,150,9.847,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,B18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,C23,0,0,,,150,150,9.777,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,C18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,E23,0,0,,,150,150,9.628,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,D18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,G23,0,0,,,150,150,9.607,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,G18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,F23,0,0,,,150,150,9.551,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,F18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,D23,0,0,,,150,150,9.628,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,E18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,B23,0,0,,,150,150,9.671,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,I18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,A24,0,0,,,150,150,9.537,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,J18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,C24,0,0,,,150,150,9.466,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,K18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,E24,0,0,,,150,150,9.643,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,L18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,G24,0,0,,,150,150,9.487,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,I18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,I24,0,0,,,150,150,9.438,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,J18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,K24,0,0,,,150,150,9.381,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,K18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,M24,0,0,,,150,150,9.487,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,L18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,O24,0,0,,,150,150,9.374,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,H18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,P23,0,0,,,150,150,9.586,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,G18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,N23,0,0,,,150,150,9.424,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,F18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,L23,0,0,,,150,150,9.523,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,E18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,J23,0,0,,,150,150,9.551,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,B18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,K23,0,0,,,150,150,9.643,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,A18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,I23,0,0,,,150,150,9.706,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,C18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,M23,0,0,,,150,150,9.508,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,D18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,O23,0,0,,,150,150,9.487,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,H18,Destination[1]-03,,384PP_PerkinElmer_CellCarrier_Ultra_Dest,H23,0,0,,,150,150,9.438,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,A18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,A23,0,0,,,150,150,9.558,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,B18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,C23,0,0,,,150,150,9.487,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,C18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,E23,0,0,,,150,150,9.374,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,D18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,G23,0,0,,,150,150,9.346,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,G18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,F23,0,0,,,150,150,9.261,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,F18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,D23,0,0,,,150,150,9.325,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,E18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,B23,0,0,,,150,150,9.41,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,I18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,A24,0,0,,,150,150,9.247,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,J18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,C24,0,0,,,150,150,9.214,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,K18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,E24,0,0,,,150,150,9.325,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,L18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,G24,0,0,,,150,150,9.261,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,I18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,I24,0,0,,,150,150,9.147,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,J18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,K24,0,0,,,150,150,9.1,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,K18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,M24,0,0,,,150,150,9.221,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,L18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,O24,0,0,,,150,150,9.047,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,H18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,P23,0,0,,,150,150,9.261,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,G18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,N23,0,0,,,150,150,9.087,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,F18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,L23,0,0,,,150,150,9.207,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,E18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,J23,0,0,,,150,150,9.234,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,B18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,K23,0,0,,,150,150,9.339,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,A18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,I23,0,0,,,150,150,9.417,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,C18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,M23,0,0,,,150,150,9.201,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,D18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,O23,0,0,,,150,150,9.174,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,H18,Destination[1]-04,HT001071,384PP_PerkinElmer_CellCarrier_Ultra_Dest,H23,0,0,,,150,150,9.14,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,A18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,A23,0,0,,,150,150,9.241,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,B18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,C23,0,0,,,150,150,9.16,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,C18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,E23,0,0,,,150,150,9.047,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,D18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,G23,0,0,,,150,150,9.047,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,G18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,F23,0,0,,,150,150,8.96,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,F18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,D23,0,0,,,150,150,9.013,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,E18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,B23,0,0,,,150,150,9.107,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,I18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,A24,0,0,,,150,150,8.94,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,J18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,C24,0,0,,,150,150,8.873,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,K18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,E24,0,0,,,150,150,9.033,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,L18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,G24,0,0,,,150,150,8.9,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,I18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,I24,0,0,,,150,150,8.853,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,J18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,K24,0,0,,,150,150,8.793,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,K18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,M24,0,0,,,150,150,8.92,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,L18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,O24,0,0,,,150,150,8.799,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,H18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,P23,0,0,,,150,150,8.993,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,G18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,N23,0,0,,,150,150,8.833,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,F18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,L23,0,0,,,150,150,8.926,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,E18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,J23,0,0,,,150,150,8.993,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,B18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,K23,0,0,,,150,150,8.993,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,A18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,I23,0,0,,,150,150,9.114,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,C18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,M23,0,0,,,150,150,8.913,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,D18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,O23,0,0,,,150,150,8.913,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,H18,Destination[1]-05,HT001072,384PP_PerkinElmer_CellCarrier_Ultra_Dest,H23,0,0,,,150,150,8.88,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,A18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,A23,0,0,,,150,150,8.96,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,B18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,C23,0,0,,,150,150,8.906,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,C18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,E23,0,0,,,150,150,8.759,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,D18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,G23,0,0,,,150,150,8.759,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,G18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,F23,0,0,,,150,150,8.686,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,F18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,D23,0,0,,,150,150,8.766,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,E18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,B23,0,0,,,150,150,8.84,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,I18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,A24,0,0,,,150,150,8.706,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,J18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,C24,0,0,,,150,150,8.586,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,K18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,E24,0,0,,,150,150,8.779,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,L18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,G24,0,0,,,150,150,8.599,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,I18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,I24,0,0,,,150,150,8.532,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,J18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,K24,0,0,,,150,150,8.445,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,K18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,M24,0,0,,,150,150,8.612,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,L18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,O24,0,0,,,150,150,8.512,0.408,Percent,Glycerol,
Source[1],,384LDV_Plus_AQ_GP,H18,Destination[1]-06,HT001073,384PP_PerkinElmer_CellCarrier_Ultra_Dest,P23,0,0,,,150,150,8.706,0.408,Percent,Glycerol,
