Run ID,1640009218
Run Date/Time,2021-12-20 09:24:05
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.5
Protocol Name,210709_Spot_HuDNA_Damage_siRNA_library.epr
User Name,NCI-LRBGE_HCS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Survey Fluid Height,Survey Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Survey Status
Source[4],HT000425,384LDV_Plus_AQ_GP,B18,2.15,11.065,0.672,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,B19,2.151,11.07,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,B20,2.118,10.908,1.513,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,B21,2.14,11.013,1.455,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,B22,2.165,11.134,1.246,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C1,2.187,11.24,1.034,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C2,2.151,11.07,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C3,2.154,11.082,0.544,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C4,2.132,10.978,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C5,2.161,11.117,0.954,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C6,2.168,11.147,1.999,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C7,2.155,11.086,0.868,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C8,2.163,11.127,0.849,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C9,2.165,11.133,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C10,2.166,11.14,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C11,2.153,11.078,0.858,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C12,2.166,11.142,0.667,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C13,2.159,11.106,0.441,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C14,2.188,11.245,1.161,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C15,2.169,11.154,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C16,2.152,11.075,0.556,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C17,2.182,11.214,0.69,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C18,2.144,11.034,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C19,2.178,11.195,0.754,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C20,2.163,11.128,0.45,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C21,2.173,11.176,0.414,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,C22,2.172,11.169,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D1,2.163,11.126,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D2,2.202,11.311,0.652,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D3,2.173,11.176,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D4,2.116,10.9,1.042,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D5,2.185,11.232,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D6,2.174,11.177,0.634,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D7,2.192,11.262,0.844,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D8,2.123,10.936,0.85,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D9,2.172,11.167,0.563,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D10,2.177,11.195,0.742,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D11,2.189,11.25,1.304,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D12,2.159,11.108,0.709,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D13,2.163,11.125,0.789,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D14,2.132,10.978,1.044,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D15,2.17,11.159,1.355,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D16,2.115,10.897,0.513,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D17,2.163,11.126,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D18,2.12,10.92,1.424,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D19,2.16,11.113,0.649,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D20,2.163,11.126,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D21,2.148,11.053,1.147,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,D22,2.161,11.113,1.452,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E1,2.199,11.299,1.481,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E2,2.178,11.197,1.211,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E3,2.165,11.135,0.67,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E4,2.181,11.211,0.992,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E5,2.179,11.2,1.301,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E6,2.099,10.818,1.134,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E7,2.197,11.286,0.922,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E8,2.15,11.063,0.41,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E9,2.164,11.13,2.352,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E10,2.196,11.282,1.603,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E11,2.182,11.218,1.003,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E12,2.11,10.872,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E13,2.166,11.14,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E14,2.199,11.299,0.501,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E15,2.186,11.237,1.34,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E16,2.19,11.253,1.579,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E17,2.178,11.197,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E18,2.184,11.226,1.427,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E19,2.175,11.18,1.533,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E20,2.136,10.996,0.731,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E21,2.172,11.165,1.723,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,E22,2.182,11.214,0.702,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F1,2.178,11.196,1.379,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F2,2.159,11.108,0.711,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F3,2.167,11.146,0.985,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F4,2.133,10.983,1.388,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F5,2.19,11.256,0.885,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F6,2.071,10.684,1.625,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F7,2.178,11.199,0.464,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F8,2.116,10.903,1.346,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F9,2.194,11.275,0.824,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F10,2.169,11.153,0.559,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F11,2.172,11.166,1.336,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F12,2.102,10.837,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F13,2.183,11.222,0.532,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F14,2.201,11.305,2.214,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F15,2.179,11.203,1.773,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F16,2.191,11.26,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F17,2.181,11.214,0.491,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F18,2.165,11.133,1.196,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F19,2.18,11.205,3.621,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F20,2.152,11.071,1.478,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F21,2.215,11.372,2.171,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,F22,2.158,11.104,0.573,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G1,2.165,11.136,0.892,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G2,2.18,11.205,0.651,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G3,2.179,11.203,0.98,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G4,2.164,11.131,0.541,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G5,2.183,11.221,1.471,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G6,2.187,11.24,1.213,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G7,2.19,11.255,1.033,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G8,2.137,11.002,0.914,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G9,2.188,11.246,1.976,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G10,2.219,11.387,1.467,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G11,2.181,11.21,1.565,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G12,2.115,10.897,0.534,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G13,2.188,11.246,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G14,2.141,11.022,1.286,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G15,2.2,11.302,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G16,2.196,11.283,0.639,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G17,2.218,11.383,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G18,2.16,11.11,0.55,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G19,2.159,11.107,1.289,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G20,2.114,10.891,1.201,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G21,2.2,11.303,0.413,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,G22,2.17,11.16,0.964,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H1,2.178,11.199,1.065,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H2,2.11,10.874,0.668,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H3,2.184,11.225,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H4,2.105,10.851,0.839,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H5,2.191,11.26,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H6,2.142,11.023,1.53,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H7,2.185,11.232,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H8,2.16,11.112,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H9,2.199,11.299,0.892,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H10,2.148,11.056,0.845,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H11,2.162,11.121,0.466,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H12,2.181,11.211,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H13,2.156,11.091,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H14,2.173,11.175,0.792,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H15,2.164,11.133,0.597,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H16,2.182,11.218,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H17,2.188,11.246,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H18,2.205,11.253,2.339,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H19,2.188,11.246,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H20,2.092,10.788,0.643,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H21,2.181,11.213,1.053,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,H22,2.133,10.984,1.205,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I1,2.182,11.216,0.761,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I2,2.135,10.992,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I3,2.126,10.95,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I4,2.165,11.133,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I5,2.179,11.201,1.314,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I6,2.169,11.156,0.64,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I7,2.164,11.13,0.725,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I8,2.138,11.006,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I9,2.181,11.211,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I10,2.179,11.2,1.084,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I11,2.182,11.218,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I12,2.151,11.069,0.809,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I13,2.184,11.225,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I14,2.192,11.262,0.656,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I15,2.179,11.204,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I16,2.191,11.261,1.403,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I17,2.198,11.294,0.557,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I18,2.181,11.211,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I19,2.156,11.091,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I20,2.154,11.084,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I21,2.181,11.211,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,I22,2.139,11.009,1.104,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J1,2.182,11.217,0.784,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J2,2.16,11.112,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J3,2.185,11.231,0.564,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J4,2.148,11.056,1.026,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J5,2.197,11.286,0.929,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J6,2.074,10.703,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J7,2.195,11.28,0.943,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J8,2.093,10.793,0.586,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J9,2.178,11.196,0.99,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J10,2.147,11.049,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J11,2.197,11.285,0.899,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J12,2.18,11.208,0.52,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J13,2.188,11.246,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J14,2.202,11.311,1.225,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J15,2.182,11.218,0.999,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J16,2.185,11.228,1.281,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J17,2.179,11.201,0.536,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J18,2.131,10.974,0.493,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J19,2.179,11.2,1.301,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J20,2.183,11.219,1.028,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J21,2.178,11.197,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,J22,2.133,10.982,0.952,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K1,2.197,11.289,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K2,2.19,11.254,0.634,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K3,2.185,11.232,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K4,2.185,11.232,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K5,2.167,11.147,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K6,2.144,11.034,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K7,2.189,11.434,0.649,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K8,2.095,10.804,0.471,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K9,2.173,11.176,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K10,2.184,11.224,0.782,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K11,2.146,11.046,0.76,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K12,2.138,11.006,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K13,2.172,11.167,1.156,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K14,2.19,11.254,1.016,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K15,2.165,11.137,0.505,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K16,2.196,11.281,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K17,2.197,11.289,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K18,2.222,11.405,3.637,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K19,2.173,11.176,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K20,2.17,11.162,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K21,2.183,11.222,0.72,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,K22,2.178,11.197,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L1,2.181,11.214,0.492,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L2,2.087,10.763,0.538,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L3,2.169,11.157,0.467,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L4,2.158,11.102,0.932,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L5,2.164,11.132,0.768,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L6,2.061,10.64,0.443,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L7,2.159,11.109,0.512,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L8,2.191,11.259,0.752,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L9,2.208,11.34,0.718,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L10,2.173,11.175,0.601,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L11,2.175,11.183,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L12,2.151,11.07,0.631,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L13,2.188,11.243,0.718,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L14,2.203,11.313,0.721,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L15,2.172,11.169,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L16,2.182,11.218,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L17,2.185,11.232,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L18,2.179,11.204,0.408,Percent,Glycerol,
Source[4],HT000425,384LDV_Plus_AQ_GP,L19,2.169,11.154,0.807,Percent,Glycerol,
