Run ID,1640009218
Run Date/Time,2021-12-20 09:24:05
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.5
Protocol Name,210709_Spot_HuDNA_Damage_siRNA_library.epr
User Name,NCI-LRBGE_HCS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Survey Fluid Height,Survey Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Survey Status
Source[2],HT000419,384LDV_Plus_AQ_GP,E17,2.099,10.823,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,E18,2.136,10.998,1.008,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,E19,2.113,10.888,0.892,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,E20,2.087,10.766,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,E21,2.114,10.889,1.347,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,E22,2.12,10.923,0.444,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F1,2.141,11.02,1.233,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F2,2.118,10.913,0.571,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F3,2.113,10.886,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F4,2.156,11.092,1.049,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F5,2.158,11.102,1.533,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F6,2.119,10.916,0.889,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F7,2.099,10.823,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F8,2.138,11.185,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F9,2.118,10.912,0.537,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F10,2.108,10.865,0.633,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F11,2.133,10.983,0.553,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F12,2.133,10.985,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F13,2.127,10.957,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F14,2.133,10.984,0.797,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F15,2.104,10.847,0.513,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F16,2.116,10.9,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F17,2.09,10.775,1.364,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F18,2.121,10.929,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F19,2.115,10.898,0.769,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F20,2.123,10.935,1.021,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F21,2.106,10.853,0.686,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,F22,2.124,10.943,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G1,2.127,10.957,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G2,2.109,10.87,0.778,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G3,2.12,10.919,1.175,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G4,2.111,10.878,0.814,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G5,2.115,10.898,0.756,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G6,2.132,10.978,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G7,2.136,10.999,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G8,2.134,10.989,0.531,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G9,2.08,10.731,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G10,2.095,10.802,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G11,2.113,10.888,1.108,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G12,2.129,10.962,0.766,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G13,2.12,10.922,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G14,2.111,10.879,0.831,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G15,2.075,10.707,0.784,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G16,2.116,10.899,1.013,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G17,2.138,11.006,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G18,2.099,10.823,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G19,2.146,11.043,0.86,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G20,2.145,11.038,0.72,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G21,2.148,11.053,1.354,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,G22,2.081,10.733,0.915,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H1,2.118,10.913,0.781,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H2,2.111,10.877,0.56,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H3,2.129,10.964,0.619,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H4,2.124,10.943,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H5,2.132,10.978,0.411,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H6,2.156,11.093,0.671,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H7,2.16,11.112,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H8,2.118,10.915,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H9,2.172,11.169,0.631,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H10,2.105,10.848,0.752,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H11,2.111,10.879,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H12,2.187,11.239,0.598,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H13,2.081,10.738,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H14,2.089,10.773,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H15,2.126,10.95,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H16,2.121,10.929,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H17,2.171,11.164,0.889,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H18,2.138,11.006,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H19,2.111,10.879,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H20,2.129,10.964,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H21,2.065,10.66,0.632,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,H22,2.11,10.872,0.622,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I1,2.126,10.95,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I2,2.101,10.83,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I3,2.11,10.872,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I4,2.081,10.733,0.911,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I5,2.106,10.851,1.49,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I6,2.14,11.016,1.118,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I7,2.129,10.964,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I8,2.099,10.823,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I9,2.128,10.961,0.537,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I10,2.133,10.985,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I11,2.132,10.978,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I12,2.12,10.919,0.771,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I13,2.114,10.893,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I14,2.086,10.758,0.584,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I15,2.141,11.02,0.802,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I16,2.141,11.02,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I17,2.139,11.013,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I18,2.142,11.027,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I19,2.116,10.9,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I20,2.117,10.907,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I21,2.113,10.888,0.455,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,I22,2.108,10.865,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J1,2.112,10.883,0.739,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J2,2.108,10.862,0.534,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J3,2.118,10.915,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J4,2.113,10.888,0.674,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J5,2.113,10.886,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J6,2.111,10.879,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J7,2.108,10.865,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J8,2.101,10.83,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J9,2.074,10.7,0.773,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J10,2.102,10.837,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J11,2.13,10.971,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J12,2.12,10.922,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J13,2.083,10.745,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J14,2.172,11.169,1.025,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J15,2.13,10.967,1.354,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J16,2.136,10.995,2.185,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J17,2.145,11.042,0.636,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J18,2.127,10.957,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J19,2.154,11.082,1.178,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J20,2.093,10.795,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J21,2.136,10.999,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,J22,2.103,10.842,0.551,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K1,2.121,10.927,0.561,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K2,2.095,10.804,0.7,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K3,2.116,10.901,0.845,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K4,2.111,10.879,0.836,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K5,2.121,10.929,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K6,2.097,10.811,0.475,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K7,2.119,10.917,0.699,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K8,2.089,10.773,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K9,2.094,10.797,0.943,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K10,2.123,10.937,0.658,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K11,2.119,10.914,0.614,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K12,2.11,10.872,0.851,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K13,2.126,10.95,0.637,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K14,2.129,10.964,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K15,2.078,10.724,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K16,2.126,10.95,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K17,2.074,10.703,0.656,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K18,2.111,10.879,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K19,2.123,10.936,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K20,2.118,10.915,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K21,2.126,10.95,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,K22,2.104,10.847,0.511,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L1,2.13,10.971,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L2,2.116,10.9,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L3,2.105,10.851,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L4,2.084,10.752,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L5,2.113,10.886,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L6,2.104,10.844,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L7,2.074,10.701,1.041,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L8,2.08,10.73,0.605,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L9,2.107,10.858,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L10,2.128,10.958,0.456,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L11,2.094,10.8,0.566,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L12,2.117,10.907,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L13,2.093,10.791,0.523,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L14,2.103,10.838,0.871,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L15,2.105,10.851,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L16,2.113,10.89,0.732,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L17,2.09,10.777,0.533,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L18,2.073,10.698,0.715,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L19,2.126,10.95,0.408,Percent,Glycerol,
