Run ID,1640009218
Run Date/Time,2021-12-20 09:24:05
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.5
Protocol Name,210709_Spot_HuDNA_Damage_siRNA_library.epr
User Name,NCI-LRBGE_HCS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Survey Fluid Height,Survey Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Survey Status
Source[3],HT000422,384LDV_Plus_AQ_GP,B8,2.081,10.733,0.933,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B9,2.071,10.689,1.096,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B10,2.097,10.811,0.926,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B11,2.11,10.869,1.412,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B12,2.117,10.906,1.008,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B13,2.106,10.853,1.337,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B14,2.03,10.492,0.936,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B15,2.115,10.896,0.695,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B16,2.102,10.834,0.754,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B17,2.102,10.835,0.802,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B18,2.119,10.915,1.493,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B19,2.113,10.887,1.303,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B20,2.132,10.976,0.994,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B21,2.118,10.912,0.989,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,B22,2.109,10.868,0.723,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C1,2.109,10.866,0.876,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C2,2.102,10.834,0.983,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C3,2.081,10.738,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C4,2.07,10.683,0.463,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C5,2.089,10.773,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C6,2.061,10.639,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C7,2.096,10.809,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C8,2.081,10.738,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C9,2.087,10.763,1.186,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C10,2.084,10.753,0.421,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C11,2.093,10.795,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C12,2.123,10.936,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C13,2.092,10.787,0.853,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C14,2.103,10.84,0.719,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C15,2.108,10.865,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C16,2.12,10.923,0.443,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C17,2.111,10.88,0.653,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C18,2.126,10.95,0.413,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C19,2.085,10.752,1.526,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C20,2.14,11.015,0.865,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C21,2.125,10.944,0.46,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,C22,2.138,11.007,0.628,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D1,2.114,10.892,1.01,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D2,2.075,10.708,0.808,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D3,2.1,10.827,0.967,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D4,2.045,10.564,0.715,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D5,2.12,10.922,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D6,2.064,10.657,0.511,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D7,2.12,10.921,0.598,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D8,2.102,10.837,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D9,2.093,10.795,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D10,2.064,10.653,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D11,2.117,10.908,0.864,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D12,2.117,10.904,1.159,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D13,2.114,10.893,1.043,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D14,2.111,10.879,0.606,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D15,2.104,10.842,1.02,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D16,2.107,10.858,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D17,2.095,10.802,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D18,2.074,10.703,0.641,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D19,2.131,10.971,1.895,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D20,2.129,10.964,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D21,2.117,10.907,1.467,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,D22,2.126,10.95,1.049,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E1,2.112,10.881,0.891,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E2,2.083,10.745,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E3,2.109,10.864,1.474,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E4,2.11,10.872,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E5,2.064,10.653,0.635,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E6,2.044,10.555,1.614,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E7,2.101,10.83,1.061,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E8,2.074,10.703,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E9,2.124,10.939,1.139,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E10,2.093,10.79,0.945,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E11,2.105,10.847,0.942,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E12,2.062,10.647,0.652,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E13,2.116,10.899,1.233,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E14,2.121,10.927,1.002,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E15,2.12,10.921,0.595,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E16,2.073,10.692,2.353,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E17,2.118,10.915,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E18,2.16,11.112,1.008,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E19,2.129,10.964,1.251,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E20,2.127,10.957,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E21,2.143,11.031,1.347,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,E22,2.149,11.057,1.282,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F1,2.1,10.826,0.735,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F2,2.111,10.877,0.772,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F3,2.078,10.724,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F4,2.109,10.865,1.069,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F5,2.129,10.96,2.405,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F6,2.068,10.673,1.267,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F7,2.15,11.063,0.627,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F8,2.102,10.837,0.848,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F9,2.112,10.884,0.559,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F10,2.115,10.896,1.126,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F11,2.117,10.909,0.454,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F12,2.118,10.909,1.313,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F13,2.122,10.929,0.631,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F14,2.102,10.83,2.387,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F15,2.117,10.906,1.011,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F16,2.144,11.035,1.241,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F17,2.093,10.795,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F18,2.064,10.655,0.475,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F19,2.134,10.987,1.303,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F20,2.11,10.874,0.462,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F21,2.159,11.108,1.094,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,F22,2.133,10.984,0.573,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G1,2.119,10.915,0.643,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G2,2.113,10.886,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G3,2.1,10.826,0.723,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G4,2.089,10.772,0.814,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G5,2.131,10.971,0.831,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G6,2.125,10.946,0.516,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G7,2.104,10.844,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G8,2.118,10.91,0.485,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G9,2.087,10.761,1.376,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G10,2.074,10.703,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G11,2.096,10.802,1.54,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G12,2.112,10.883,0.534,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G13,2.107,10.858,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G14,2.093,10.793,0.809,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G15,2.142,11.023,1.306,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G16,2.172,11.168,1.392,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G17,2.166,11.14,1.217,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G18,2.12,10.922,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G19,2.113,10.887,1.289,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G20,2.16,11.111,0.77,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G21,2.132,10.98,0.665,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,G22,2.154,11.084,1.016,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H1,2.104,10.845,0.447,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H2,2.101,10.832,0.917,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H3,2.106,10.852,0.67,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H4,2.067,10.67,0.939,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H5,2.104,10.844,0.845,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H6,2.111,10.879,0.621,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H7,2.135,10.992,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H8,2.101,10.83,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H9,2.083,10.745,0.627,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H10,2.081,10.736,1.231,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H11,2.135,10.992,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H12,2.147,11.049,0.639,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H13,2.116,10.9,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H14,2.134,10.987,1.519,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H15,2.163,11.125,1.389,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H16,2.145,11.04,1.184,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H17,2.148,11.055,0.802,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H18,2.171,11.165,1.303,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H19,2.152,11.073,2.148,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H20,2.065,10.66,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H21,2.102,10.837,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,H22,2.11,10.871,0.817,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I1,2.104,10.845,0.667,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I2,2.104,10.845,0.674,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I3,2.105,10.848,0.76,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I4,2.102,10.837,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I5,2.102,10.832,1.147,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I6,2.124,10.941,1.216,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I7,2.13,10.971,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I8,2.102,10.837,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I9,2.138,11.009,0.701,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I10,2.065,10.659,1.051,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I11,2.083,10.745,0.614,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I12,2.153,11.078,0.649,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I13,2.132,10.978,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I14,2.164,11.132,0.974,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I15,2.117,10.906,0.997,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I16,2.153,11.077,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I17,2.159,11.106,0.844,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I18,2.151,11.07,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I19,2.139,11.01,0.518,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I20,2.156,11.092,0.656,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I21,2.179,11.204,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,I22,2.151,11.07,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J1,2.12,10.919,1.186,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J2,2.092,10.786,1.042,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J3,2.109,10.867,0.469,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J4,2.118,10.911,0.739,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J5,2.117,10.904,1.152,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J6,2.056,10.615,1.247,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J7,2.131,10.973,0.681,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J8,2.061,10.639,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J9,2.133,10.98,1.314,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J10,2.128,10.961,0.53,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J11,2.14,11.014,0.837,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J12,2.164,11.132,0.973,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J13,2.172,11.169,0.829,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J14,2.122,10.929,1.497,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J15,2.152,11.073,0.503,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J16,2.173,11.172,0.909,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J17,2.072,10.696,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J18,2.151,11.07,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J19,2.089,10.774,0.653,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J20,2.152,11.075,0.778,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J21,2.147,11.049,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,J22,2.153,11.076,1.823,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K1,2.114,10.894,0.648,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K2,2.107,10.857,0.803,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K3,2.098,10.818,0.475,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K4,2.095,10.803,0.91,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K5,2.099,10.819,0.72,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K6,2.125,10.943,0.422,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K7,2.147,11.049,0.631,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K8,2.113,10.886,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K9,2.082,10.739,0.668,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K10,2.099,10.823,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K11,2.168,11.148,1.422,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K12,2.136,10.999,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K13,2.117,10.907,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K14,2.172,11.169,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K15,2.166,11.137,1.731,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K16,2.182,11.218,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K17,2.175,11.183,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K18,2.154,11.084,0.63,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K19,2.129,10.964,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K20,2.084,10.752,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K21,2.165,11.133,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,K22,2.153,11.079,1.304,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L1,2.129,10.964,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L2,2.129,10.962,0.787,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L3,2.118,10.915,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L4,2.084,10.752,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L5,2.132,10.978,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L6,2.098,10.816,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L7,2.08,10.732,0.891,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L8,2.102,10.833,0.728,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L9,2.145,11.039,1.164,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L10,2.126,10.948,0.553,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L11,2.152,11.075,0.762,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L12,2.066,10.663,0.737,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L13,2.13,10.97,1.014,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L14,2.146,11.043,0.672,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L15,2.156,11.091,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L16,2.151,11.067,0.752,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L17,2.127,10.957,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L18,2.136,10.999,0.408,Percent,Glycerol,
Source[3],HT000422,384LDV_Plus_AQ_GP,L19,2.153,11.077,0.408,Percent,Glycerol,
