Run ID,1640009218
Run Date/Time,2021-12-20 09:24:05
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.5
Protocol Name,210709_Spot_HuDNA_Damage_siRNA_library.epr
User Name,NCI-LRBGE_HCS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Survey Fluid Height,Survey Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Survey Status
Source[6],HT000431,384LDV_Plus_AQ_GP,D6,1.894,9.849,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D7,1.963,10.174,0.695,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D8,1.964,10.181,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D9,1.934,10.036,0.855,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D10,1.925,9.997,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D11,1.948,10.1,0.864,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D12,1.964,10.158,4.15,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D13,2.028,10.251,7.456,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D14,1.94,10.062,1.044,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D15,1.93,10.018,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D16,1.931,10.026,0.419,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D17,1.943,10.074,1.208,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D18,1.912,9.929,0.813,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D19,1.914,9.937,1.152,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D20,1.892,9.837,0.487,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D21,1.903,9.879,2.021,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,D22,1.818,9.476,1.183,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E1,1.827,9.531,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E2,1.902,9.88,0.839,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E3,1.922,9.979,0.819,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E4,1.93,10.018,0.691,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E5,1.925,9.997,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E6,1.888,9.814,0.756,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E7,1.966,10.188,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E8,1.936,10.047,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E9,1.917,9.954,0.983,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E10,1.954,10.131,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E11,1.959,10.151,0.901,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E12,1.979,10.131,4.029,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E13,1.972,10.447,3.049,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E14,1.958,10.146,1.002,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E15,1.962,10.171,0.595,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E16,1.955,10.127,1.89,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E17,1.945,10.086,0.593,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E18,1.95,10.11,0.671,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E19,1.9,9.877,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E20,1.924,9.988,0.608,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E21,1.866,9.71,1.146,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,E22,1.874,9.749,1.001,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F1,1.876,9.755,1.274,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F2,1.918,9.956,1.058,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F3,1.898,9.858,1.128,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F4,1.944,10.083,0.744,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F5,1.919,9.962,1.012,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F6,2.006,10.346,6.402,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F7,1.969,10.194,2.282,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F8,1.95,10.102,1.776,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F9,1.961,10.167,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F10,1.944,10.078,1.106,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F11,1.927,9.999,1.068,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F12,2.082,10.315,13.072,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F13,1.942,10.074,0.656,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F14,1.937,10.054,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F15,1.943,10.082,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F16,1.967,10.191,0.793,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F17,1.962,10.166,0.918,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F18,1.946,10.096,0.424,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F19,1.98,9.955,9.766,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F20,1.895,9.848,0.97,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F21,1.892,9.833,0.943,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,F22,1.841,9.595,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G1,1.877,9.762,0.955,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G2,1.928,10.005,0.747,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G3,1.882,9.793,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G4,1.902,9.883,0.944,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G5,1.928,10.011,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G6,1.94,10.068,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G7,1.963,10.174,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G8,1.975,10.227,1.364,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G9,1.937,10.054,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G10,1.943,10.082,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G11,1.935,10.042,0.521,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G12,1.96,10.159,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G13,1.955,10.137,0.89,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G14,1.94,10.068,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G15,1.939,10.06,0.648,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G16,1.957,10.145,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G17,1.977,10.244,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G18,1.958,10.152,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G19,1.943,10.079,0.86,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G20,1.908,9.912,0.671,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G21,1.94,10.068,0.413,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,G22,1.898,9.864,0.765,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H1,1.806,9.425,0.727,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H2,1.877,9.766,0.791,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H3,1.916,9.948,0.7,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H4,1.927,10.004,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H5,1.942,10.071,1.099,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H6,1.961,10.167,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H7,1.958,10.152,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H8,1.931,10.025,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H9,1.942,10.075,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H10,1.943,10.082,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H11,1.969,10.202,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H12,1.976,10.237,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H13,1.942,10.075,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H14,1.973,10.223,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H15,1.974,10.228,0.597,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H16,1.949,10.11,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H17,1.974,10.23,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H18,1.945,10.089,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H19,1.927,10.004,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H20,1.924,9.99,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H21,1.89,9.821,1.366,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,H22,1.887,9.81,1.172,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I1,1.89,9.828,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I2,1.876,9.762,0.604,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I3,1.914,9.941,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I4,1.909,9.92,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I5,1.94,10.062,0.74,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I6,1.933,10.032,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I7,1.921,9.976,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I8,1.933,10.032,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I9,1.897,9.863,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I10,1.966,10.188,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I11,1.969,10.202,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I12,1.98,10.256,0.584,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I13,1.957,10.145,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I14,1.97,10.205,0.812,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I15,1.963,10.174,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I16,1.976,10.237,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I17,1.979,10.251,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I18,1.952,10.124,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I19,1.946,10.096,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I20,1.942,10.077,0.493,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I21,1.928,10.011,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,I22,1.871,9.736,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J1,1.811,9.454,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J2,1.86,9.687,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J3,1.922,9.983,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J4,1.928,10.006,0.764,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J5,1.936,10.047,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J6,1.925,9.997,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J7,1.942,10.075,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J8,1.934,10.039,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J9,1.935,10.038,0.903,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J10,1.931,10.021,0.505,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J11,1.945,10.089,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J12,1.879,9.773,0.496,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J13,1.969,10.202,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J14,1.969,10.202,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J15,1.922,9.978,0.503,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J16,1.954,10.132,0.436,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J17,1.934,10.039,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J18,1.969,10.202,0.67,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J19,1.912,9.934,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J20,1.921,9.976,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J21,1.92,9.969,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,J22,1.903,9.888,0.583,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K1,1.811,9.454,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K2,1.918,9.962,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K3,1.872,9.743,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K4,1.922,9.98,0.56,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K5,1.887,9.814,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K6,1.893,9.842,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K7,1.917,9.955,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K8,1.897,9.863,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K9,1.888,9.821,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K10,1.931,10.025,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K11,1.933,10.032,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K12,1.946,10.096,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K13,1.942,10.072,0.863,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K14,1.94,10.068,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K15,1.918,9.962,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K16,1.946,10.096,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K17,1.952,10.124,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K18,1.96,10.159,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K19,1.936,10.047,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K20,1.934,10.039,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K21,1.931,10.025,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,K22,1.891,9.835,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L1,1.81,9.447,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L2,1.928,9.991,3.071,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L3,1.894,9.849,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L4,1.882,9.793,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L5,1.928,10.011,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L6,1.892,9.834,0.669,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L7,1.862,9.694,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L8,1.897,9.862,0.654,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L9,1.905,9.897,0.944,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L10,1.93,10.018,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L11,1.897,9.863,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L12,1.927,10.004,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L13,1.928,10.007,0.539,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L14,1.951,10.112,1.338,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L15,1.876,9.764,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L16,1.956,10.137,1.173,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L17,1.915,9.948,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L18,1.905,9.898,0.408,Percent,Glycerol,
Source[6],HT000431,384LDV_Plus_AQ_GP,L19,1.848,9.63,0.408,Percent,Glycerol,
