1	A1	18091
1	A2	6239
1	A3	12883
1	A4	8327
1	A5	15387
1	A6	9680
1	A7	2806
1	A8	6528
1	A9	21370
1	A10	11835
1	A11	18405
1	A12	7568
1	A13	8960
1	A14	9050
1	A15	7010
1	A16	1192
1	A17	3674
1	A18	15752
1	A19	13471
1	A20	12990
1	A21	16734
1	A22	12166
1	A23	18470
1	A24	16698
1	B1	20519
1	B2	8329
1	B3	13593
1	B4	10192
1	B5	9775
1	B6	8419
1	B7	11645
1	B8	10956
1	B9	22316
1	B10	19966
1	B11	8262
1	B12	14695
1	B13	12764
1	B14	517
1	B15	12464
1	B16	16146
1	B17	15434
1	B18	21135
1	B19	9212
1	B20	12019
1	B21	17697
1	B22	9312
1	B23	0
1	B24	20970
1	C1	14449
1	C2	16153
1	C3	10133
1	C4	9962
1	C5	18988
1	C6	9539
1	C7	10009
1	C8	8334
1	C9	5961
1	C10	14282
1	C11	12131
1	C12	16497
1	C13	11612
1	C14	16431
1	C15	7923
1	C16	18576
1	C17	19540
1	C18	16870
1	C19	11785
1	C20	7675
1	C21	9406
1	C22	20846
1	C23	20344
1	C24	16381
1	D1	22622
1	D2	9535
1	D3	20686
1	D4	15975
1	D5	4666
1	D6	12922
1	D7	13873
1	D8	5182
1	D9	7921
1	D10	2503
1	D11	5846
1	D12	15388
1	D13	25578
1	D14	17985
1	D15	9635
1	D16	15002
1	D17	9972
1	D18	18395
1	D19	13188
1	D20	14301
1	D21	17271
1	D22	12133
1	D23	0
1	D24	21869
1	E1	28041
1	E2	18534
1	E3	5451
1	E4	14153
1	E5	17336
1	E6	10854
1	E7	7076
1	E8	15591
1	E9	17122
1	E10	10111
1	E11	14812
1	E12	15507
1	E13	12619
1	E14	19759
1	E15	13134
1	E16	20493
1	E17	18557
1	E18	9378
1	E19	8168
1	E20	20024
1	E21	20564
1	E22	13001
1	E23	18968
1	E24	14972
1	F1	7087
1	F2	247
1	F3	6589
1	F4	14278
1	F5	7714
1	F6	20502
1	F7	10108
1	F8	9511
1	F9	418
1	F10	13485
1	F11	9088
1	F12	14361
1	F13	3989
1	F14	10768
1	F15	11534
1	F16	17597
1	F17	22070
1	F18	1379
1	F19	17316
1	F20	15742
1	F21	5621
1	F22	11462
1	F23	0
1	F24	20087
1	G1	12256
1	G2	12083
1	G3	7797
1	G4	9232
1	G5	6728
1	G6	5242
1	G7	17078
1	G8	13638
1	G9	8138
1	G10	8113
1	G11	12816
1	G12	15659
1	G13	15827
1	G14	16222
1	G15	1195
1	G16	2849
1	G17	9035
1	G18	13491
1	G19	11546
1	G20	14977
1	G21	12028
1	G22	10932
1	G23	21738
1	G24	15380
1	H1	8866
1	H2	4833
1	H3	8307
1	H4	15213
1	H5	9328
1	H6	15474
1	H7	12909
1	H8	9291
1	H9	19591
1	H10	16177
1	H11	22876
1	H12	17316
1	H13	11047
1	H14	14516
1	H15	13477
1	H16	14385
1	H17	22875
1	H18	10131
1	H19	12090
1	H20	17465
1	H21	15081
1	H22	5456
1	H23	0
1	H24	23677
1	I1	17914
1	I2	14484
1	I3	5541
1	I4	4491
1	I5	10369
1	I6	9963
1	I7	13113
1	I8	6006
1	I9	20784
1	I10	16120
1	I11	13331
1	I12	17709
1	I13	8971
1	I14	8263
1	I15	17263
1	I16	5818
1	I17	12647
1	I18	15401
1	I19	16270
1	I20	3308
1	I21	11147
1	I22	20774
1	I23	15898
1	I24	17887
1	J1	10659
1	J2	12162
1	J3	11384
1	J4	17306
1	J5	12370
1	J6	382
1	J7	4627
1	J8	2770
1	J9	19255
1	J10	13859
1	J11	2557
1	J12	8328
1	J13	7064
1	J14	468
1	J15	16047
1	J16	19354
1	J17	14243
1	J18	11533
1	J19	19037
1	J20	15581
1	J21	17375
1	J22	20717
1	J23	0
1	J24	22959
1	K1	19914
1	K2	14965
1	K3	12624
1	K4	11450
1	K5	18383
1	K6	12273
1	K7	7627
1	K8	11235
1	K9	18795
1	K10	14821
1	K11	7396
1	K12	10949
1	K13	16055
1	K14	6987
1	K15	18534
1	K16	10018
1	K17	9046
1	K18	12526
1	K19	10722
1	K20	16052
1	K21	16783
1	K22	5194
1	K23	21633
1	K24	16948
1	L1	22946
1	L2	26578
1	L3	3493
1	L4	14436
1	L5	11445
1	L6	20329
1	L7	14887
1	L8	15355
1	L9	17792
1	L10	15061
1	L11	8150
1	L12	18990
1	L13	6212
1	L14	10496
1	L15	15983
1	L16	13650
1	L17	16593
1	L18	18947
1	L19	7014
1	L20	10912
1	L21	19283
1	L22	9669
1	L23	183
1	L24	18876
1	M1	15471
1	M2	14948
1	M3	7061
1	M4	13767
1	M5	18003
1	M6	16045
1	M7	10776
1	M8	11179
1	M9	3910
1	M10	12283
1	M11	19830
1	M12	16751
1	M13	10590
1	M14	17763
1	M15	16601
1	M16	16477
1	M17	4499
1	M18	9595
1	M19	15474
1	M20	7095
1	M21	7415
1	M22	11068
1	M23	14586
1	M24	20114
1	N1	5296
1	N2	957
1	N3	5335
1	N4	19258
1	N5	13300
1	N6	12660
1	N7	20594
1	N8	15318
1	N9	3943
1	N10	17460
1	N11	4348
1	N12	15627
1	N13	15354
1	N14	12503
1	N15	16070
1	N16	16781
1	N17	18452
1	N18	8769
1	N19	14471
1	N20	11779
1	N21	19476
1	N22	18211
1	N23	13
1	N24	16923
1	O1	1505
1	O2	5717
1	O3	13694
1	O4	9669
1	O5	6250
1	O6	8944
1	O7	10414
1	O8	11193
1	O9	14790
1	O10	13670
1	O11	7893
1	O12	15044
1	O13	19077
1	O14	6782
1	O15	17747
1	O16	1631
1	O17	20231
1	O18	17302
1	O19	17951
1	O20	21427
1	O21	11832
1	O22	14712
1	O23	28406
1	O24	18214
1	P1	14777
1	P2	14248
1	P3	12588
1	P4	11792
1	P5	12864
1	P6	13054
1	P7	15848
1	P8	9741
1	P9	7156
1	P10	17648
1	P11	20050
1	P12	20561
1	P13	10224
1	P14	12182
1	P15	16238
1	P16	15080
1	P17	15134
1	P18	15701
1	P19	13258
1	P20	13560
1	P21	11475
1	P22	17389
1	P23	0
1	P24	22109
