ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Spots - Number of Objects	Spots - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots - Intensity Spot Border BP676/29 Mean - Median per Well	Spots - center_border_ratio - Median per Well	Spots - Spots Edu Pos - Mean per Well	Spots - Spots Edu Minus - Mean per Well	Nuclei Final - Number of Objects	Nuclei Final - Nucleus Area [µm²] - Mean per Well	Nuclei Final - Nucleus Roundness - Mean per Well	Nuclei Final - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final - Number of Spots - Mean per Well	Nuclei Final - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final - Nuclei Final Edu Pos - Mean per Well	Nuclei Final - Nuclei Final Edu Neg - Mean per Well	Nuclei Final Edu Pos - Number of Objects	Nuclei Final Edu Pos - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Pos - Nucleus Roundness - Mean per Well	Nuclei Final Edu Pos - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Pos - Number of Spots - Mean per Well	Nuclei Final Edu Pos - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Number of Objects	Nuclei Final Edu Neg - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Neg - Nucleus Roundness - Mean per Well	Nuclei Final Edu Neg - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Neg - Number of Spots - Mean per Well	Nuclei Final Edu Neg - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - center_border_ratio- Mean per Cell  - Mean per Well	Spots Edu Pos - Number of Objects	Spots Edu Pos - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Pos - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Pos - center_border_ratio - Median per Well	Spots Edu Minus - Number of Objects	Spots Edu Minus - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Minus - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Minus - center_border_ratio - Median per Well	Number of Analyzed Fields	Link
210802-DDR-Screen-Batch1-bis	7327	HTIF00300	7485	2021-08-05T00:56:00Z	7535	A1	1	1	1	1	14570	47	33.5962962963	0.945364291796	0.468634179822	0.531365820178	331	288.655999496	0.883261659357	198.519005321	44.0181268882	0.00718814296016	570.515546761	32561.9924551	204.219112551	205.212959155	1.00781760685	0.413897280967	0.586102719033	137	310.233217762	0.891556051743	444.027486087	49.8394160584	0.00754888940763	412.532261989	21778.7264047	460.238066335	462.380205339	1.00465539195	194	273.418479381	0.877404279166	25.1444596255	39.9072164948	0.00693338902561	680.774714257	40087.8135528	25.5392177223	25.7316519227	1.01002456933	6828	402	442.121527778	0.929723132703	7742	24	24.9110671937	0.962231731829	9	http://columbus-sg.nci.nih.gov/browse/measurement/7535/well=1.1
210802-DDR-Screen-Batch1-bis	7327	HTIF00300	7485	2021-08-05T00:56:00Z	7535	A2	1	2	1	1	5300	47	37.6112637363	0.943932027563	0.40320754717	0.59679245283	120	317.506793981	0.886000678856	131.683172207	44.1666666667	0.00650368855509	814.942988431	47901.249542	137.30419154	140.332444338	0.990142466229	0.358333333333	0.641666666667	43	333.130878553	0.899360088625	310.154923333	49.6976744186	0.00696181307816	676.619744591	38913.3268993	322.248817164	330.336965168	0.981315324223	77	308.781655844	0.878540229245	32.0171293702	41.0779220779	0.00624785278247	893.204823762	52986.5215635	32.664469147	32.8298865005	0.995136770258	2137	268	299.782608696	0.920005683433	3163	31	30.2	0.965783664459	9	http://columbus-sg.nci.nih.gov/browse/measurement/7535/well=1.2
210802-DDR-Screen-Batch1-bis	7327	HTIF00300	7485	2021-08-05T00:56:00Z	7535	A3	1	3	1	1	13167	38	31.6	0.961414790997	0.269613427508	0.730386572492	309	279.488535599	0.890317725506	101.395881363	42.6116504854	0.00700034997843	778.662949945	45825.9082243	104.172535531	104.218439916	1.0063336934	0.216828478964	0.783171521036	67	306.989340796	0.918035755652	350.402365437	52.9850746269	0.00809296288172	511.103209862	26968.9208567	358.982308484	359.648989014	1.0045548145	242	271.874676309	0.882643725424	32.456069657	39.7396694215	0.00669784971182	853.0467781	51068.307202	33.3333040461	33.206627511	1.0068282365	3550	299.5	326.779166667	0.945171062446	9617	29	28.3333333333	0.970917225951	9	http://columbus-sg.nci.nih.gov/browse/measurement/7535/well=1.3
210802-DDR-Screen-Batch1-bis	7327	HTIF00300	7485	2021-08-05T00:56:00Z	7535	A4	1	4	1	1	15379	50	41.5	0.957592339261	0.450874569218	0.549125430782	346	306.390650289	0.905408306792	158.193960307	44.4479768786	0.00681011849624	612.51528608	35184.2495865	165.826424428	164.936832548	1.01293753692	0.407514450867	0.592485549133	141	332.510829393	0.910153814888	342.37365829	49.1773049645	0.00703505861577	472.209753483	26178.4924653	357.943561295	356.081122086	1.00990032861	205	288.425063686	0.902144323175	31.5142655973	41.1951219512	0.00665540358475	709.968882613	41439.4799022	32.3854574423	32.1715871061	1.01504712496	6934	323	347.233695652	0.943332414817	8445	28	27.7037037037	0.973770491803	9	http://columbus-sg.nci.nih.gov/browse/measurement/7535/well=1.4
210802-DDR-Screen-Batch1-bis	7327	HTIF00300	7485	2021-08-05T00:56:00Z	7535	A5	1	5	1	1	9823	50	40.125	0.961361310133	0.448233737148	0.551766262852	235	257.848653664	0.869159220184	165.873907535	41.8	0.00744804482405	814.864141325	46313.4276093	179.062564664	176.616492033	1.00560214144	0.395744680851	0.604255319149	93	278.47192055	0.875586753938	367.058097105	47.3440860215	0.00793671710332	673.024110141	36484.2703809	392.676682828	386.973497101	1.01366710779	142	244.341866197	0.864949638218	34.1124312679	38.1690140845	0.00712799889467	910.451988427	52937.4248718	35.1052241615	34.8541625307	1.00016705543	4403	355	386.958333333	0.956923076923	5420	31	31.1153846154	0.965408462961	9	http://columbus-sg.nci.nih.gov/browse/measurement/7535/well=1.5
210802-DDR-Screen-Batch1-bis	7327	HTIF00300	7485	2021-08-05T00:56:00Z	7535	A6	1	6	1	1	12437	163	188.52	0.961104140527	0.569912358286	0.430087641714	268	310.41716107	0.881734468144	202.869028486	46.4067164179	0.00686585388374	766.376730473	44693.7600639	215.452657572	213.749089812	1.01780340951	0.503731343284	0.496268656716	135	337.222808642	0.888130485164	372.257575786	52.5037037037	0.0072881212455	579.674717351	32054.5406127	394.648883174	391.697433614	1.01514436381	133	283.208421053	0.875242270417	30.9332849865	40.2180451128	0.00643723663684	957.321971167	57620.2345026	32.1837904782	31.7564654678	1.02052288806	7088	362	383.946778711	0.949862566613	5349	29	29.2857142857	0.977085242896	9	http://columbus-sg.nci.nih.gov/browse/measurement/7535/well=1.6
210802-DDR-Screen-Batch1-bis	7327	HTIF00300	7485	2021-08-05T00:56:00Z	7535	A7	1	7	1	1	9814	47	36.7171428571	0.964285714286	0.413389036071	0.586610963929	266	276.49677736	0.898036085519	162.373074315	36.8947368421	0.00615581263723	816.157992827	48696.9592187	172.587670705	170.880839755	1.01132442753	0.37969924812	0.62030075188	101	294.442527503	0.909744244735	375.981969395	40.1683168317	0.00643877478029	624.897326889	36417.5082018	399.335587719	394.58822252	1.01367202206	165	265.51180303	0.890869272908	31.6185385388	34.8909090909	0.00598260550724	934.669203009	56305.6988059	32.0874276466	32.2646087173	1.00986978306	4057	358	378.055555556	0.950928191107	5757	29	28.9047619048	0.975	9	http://columbus-sg.nci.nih.gov/browse/measurement/7535/well=1.7
210802-DDR-Screen-Batch1-bis	7327	HTIF00300	7485	2021-08-05T00:56:00Z	7535	A8	1	8	1	1	9950	57	57.6626086957	0.958383588975	0.490954773869	0.509045226131	269	274.463399422	0.918103934345	163.255165249	36.9888475836	0.00615349006232	597.318848634	34928.3887023	173.055815018	173.34115374	1.00685070857	0.431226765799	0.568773234201	116	315.215756705	0.92655704154	338.142830237	42.1120689655	0.00625122075496	508.97274795	28649.9444305	353.368740398	353.988548732	1.00467625956	153	243.566187364	0.911695042615	30.6605957166	33.1045751634	0.00607939358947	666.906530679	39873.7386425	31.02851078	31.0503974109	1.0085634595	4885	335	362.518518519	0.944033790919	5065	29	29.4166666667	0.975609756098	9	http://columbus-sg.nci.nih.gov/browse/measurement/7535/well=1.8
210802-DDR-Screen-Batch1-bis	7327	HTIF00300	7485	2021-08-05T00:56:00Z	7535	A9	1	9	1	1	16407	42	32.44	0.958904109589	0.405924300603	0.594075699397	372	301.545114994	0.880542132154	134.8949044	44.1048387097	0.00687219132209	561.404117399	32036.374687	141.660057705	141.205486018	1.01665167303	0.370967741935	0.629032258065	138	313.452477858	0.89061128635	313.655187205	48.2608695652	0.00722581241387	456.005281063	24443.9225065	328.186631366	327.650256219	1.00835979631	234	294.522824074	0.874603913013	29.4721735157	41.6538461538	0.00666364555002	624.36965599	36572.1253403	30.2285981162	29.8228960274	1.02160526173	6660	291	313.964285714	0.939016878909	9747	27	26.4137931034	0.98	9	http://columbus-sg.nci.nih.gov/browse/measurement/7535/well=1.9
210802-DDR-Screen-Batch1-bis	7327	HTIF00300	7485	2021-08-05T00:56:00Z	7535	A10	1	10	1	1	10403	48	39.95	0.973329425557	0.403152936653	0.596847063347	219	310.576084475	0.890776190377	128.464309305	47.502283105	0.00715068357074	590.388193128	33743.4126496	133.919252435	132.842772895	1.02326424908	0.37899543379	0.62100456621	83	320.990274431	0.902587753525	283.202741472	50.5301204819	0.00738690665801	449.950773913	23761.0918897	293.909857354	291.999719338	1.01708328242	136	304.220365605	0.883567662868	34.0283543795	45.6544117647	0.00700651801013	676.731199015	39880.691339	35.5546582989	34.9907243414	1.02706439896	4194	250	254.845496894	0.96046762103	6209	31	29.4347826087	0.989119683482	9	http://columbus-sg.nci.nih.gov/browse/measurement/7535/well=1.10
