ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Spots - Number of Objects	Spots - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots - Intensity Spot Border BP676/29 Mean - Median per Well	Spots - center_border_ratio - Median per Well	Spots - Spots Edu Pos - Mean per Well	Spots - Spots Edu Minus - Mean per Well	Nuclei Final - Number of Objects	Nuclei Final - Nucleus Area [µm²] - Mean per Well	Nuclei Final - Nucleus Roundness - Mean per Well	Nuclei Final - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final - Number of Spots - Mean per Well	Nuclei Final - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final - Nuclei Final Edu Pos - Mean per Well	Nuclei Final - Nuclei Final Edu Neg - Mean per Well	Nuclei Final Edu Pos - Number of Objects	Nuclei Final Edu Pos - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Pos - Nucleus Roundness - Mean per Well	Nuclei Final Edu Pos - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Pos - Number of Spots - Mean per Well	Nuclei Final Edu Pos - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Number of Objects	Nuclei Final Edu Neg - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Neg - Nucleus Roundness - Mean per Well	Nuclei Final Edu Neg - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Neg - Number of Spots - Mean per Well	Nuclei Final Edu Neg - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - center_border_ratio- Mean per Cell  - Mean per Well	Spots Edu Pos - Number of Objects	Spots Edu Pos - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Pos - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Pos - center_border_ratio - Median per Well	Spots Edu Minus - Number of Objects	Spots Edu Minus - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Minus - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Minus - center_border_ratio - Median per Well	Number of Analyzed Fields	Link
210824-DDR-Screen-Batch2	7456	HTIF00305	7609	2021-08-25T01:38:21Z	7659	A1	1	1	1	1	9205	30	24.8333333333	0.960960960961	0.245410103205	0.754589896795	276	321.09761876	0.864454354858	57.487989886	33.3514492754	0.00480983672418	547.662315887	32854.4962933	62.1598666966	61.9894420463	1.00526506141	0.221014492754	0.778985507246	61	346.271457195	0.878423147142	157.956672353	37.0327868852	0.00500548949623	423.557110384	24231.6795065	173.211858819	171.81444964	1.01588115234	215	313.955273902	0.860491116117	28.9829218371	32.3069767442	0.00475432593769	583.371832565	35335.5898027	30.2062274538	30.3888502388	1.00221043147	2259	156	159.851851852	0.965517241379	6946	24	22.4814814815	0.958812906992	9	http://columbus-sg.nci.nih.gov/browse/measurement/7659/well=1.1
210824-DDR-Screen-Batch2	7456	HTIF00305	7609	2021-08-25T01:38:21Z	7659	A2	1	2	1	1	11870	30	24.2857142857	0.951107388035	0.274894692502	0.725105307498	258	328.132750861	0.867548216093	63.0936157554	46.007751938	0.00651672512312	795.244193948	46445.5307261	66.4059282654	65.8039227472	1.01480078466	0.22480620155	0.77519379845	58	355.455239464	0.875493516276	183.124559239	56.2586206897	0.00745791641533	580.392737254	31664.438538	194.159118818	191.155405793	1.02162793593	200	320.209229167	0.86524407904	28.2846421452	43.035	0.00624377964838	858.499952771	50797.3243652	28.7933137881	28.8984099722	1.01279076043	3263	174	180.818181818	0.949231319271	8607	22	21.7692307692	0.951374207188	9	http://columbus-sg.nci.nih.gov/browse/measurement/7659/well=1.2
210824-DDR-Screen-Batch2	7456	HTIF00305	7609	2021-08-25T01:38:21Z	7659	A3	1	3	1	1	14538	62	72.4222222222	0.954974872553	0.479089283258	0.520910716742	324	280.648377915	0.894510900672	111.777817647	44.8703703704	0.00741827044638	915.292766815	52747.1209035	115.620571539	114.684856858	1.01110335471	0.41049382716	0.58950617284	133	299.048111947	0.907673937826	228.45807037	52.3684210526	0.00817036428463	716.650670075	39540.8466638	237.720677525	235.491585712	1.00979765776	191	267.835997673	0.885345016161	30.5292647027	39.6492146597	0.00689456112446	1052.97591323	61900.6760643	30.9903393477	30.951092414	1.01200836159	6965	212	221.807692308	0.953616004249	7573	25	23.5833333333	0.958174904943	9	http://columbus-sg.nci.nih.gov/browse/measurement/7659/well=1.3
210824-DDR-Screen-Batch2	7456	HTIF00305	7609	2021-08-25T01:38:21Z	7659	A4	1	4	1	1	7984	41	39.4891304348	0.964112969041	0.258517034068	0.741482965932	200	270.902305556	0.85417192864	65.4817498686	39.92	0.00669780476584	898.008571476	53149.8624736	68.7800908482	68.5167916716	1.01172733268	0.215	0.785	43	298.184560724	0.862849453769	175.184196665	48	0.00739144529374	726.753061905	41084.2385322	186.834304003	184.946512873	1.01074554723	157	263.430095541	0.85179528163	35.4358567971	37.7070063694	0.00650782678686	944.413290199	56419.257348	36.7912072836	36.9680930236	1.01199336486	2064	163	167.39628483	0.960619129584	5920	31	26.9498746867	0.965079289325	9	http://columbus-sg.nci.nih.gov/browse/measurement/7659/well=1.4
210824-DDR-Screen-Batch2	7456	HTIF00305	7609	2021-08-25T01:38:21Z	7659	A5	1	5	1	1	14061	48	51.6296296296	0.957089552239	0.417537870706	0.582462129294	289	337.581073626	0.891449637614	90.533936028	48.6539792388	0.00660197654318	779.470461012	46367.8515183	92.6969343713	93.4603444353	1.00763490874	0.356401384083	0.643598615917	103	353.387750809	0.905778846853	199.166280825	57	0.00761945580838	594.602470732	32894.2281911	203.536037362	205.812442876	0.997085588599	186	328.82791368	0.8835146454	30.3773149844	44.0322580645	0.00603853372427	883.521843519	53951.3662872	30.3120840541	30.2239174441	1.01357250423	5871	186	194.363636364	0.946601941748	8190	25	23.3846153846	0.969113991557	9	http://columbus-sg.nci.nih.gov/browse/measurement/7659/well=1.5
210824-DDR-Screen-Batch2	7456	HTIF00305	7609	2021-08-25T01:38:21Z	7659	A6	1	6	1	1	13764	30	25.36	0.964765001478	0.178945074106	0.821054925894	288	322.474266011	0.892097425491	51.2964508537	47.7916666667	0.00694599238602	878.66184084	51516.4043762	53.3937896966	53.0178680871	1.01020929605	0.166666666667	0.833333333333	48	312.856359954	0.90341953598	146.257705003	51.3125	0.00781780765177	696.724038664	39115.7190532	155.044390282	152.716144613	1.02222726563	240	324.397847222	0.889833003393	32.3042000239	47.0875	0.00677162933287	915.049401275	53996.5414408	33.0636695795	33.078212782	1.00780570214	2463	143	146.869565217	0.974801061008	11301	26	23.7	0.962138084633	9	http://columbus-sg.nci.nih.gov/browse/measurement/7659/well=1.6
210824-DDR-Screen-Batch2	7456	HTIF00305	7609	2021-08-25T01:38:21Z	7659	A7	1	7	1	1	8905	70	79.4285714286	0.943930131004	0.458618753509	0.541381246491	268	285.278586235	0.875679803418	88.8517667878	33.2276119403	0.00523900897466	677.455832205	39961.1288525	93.5932793308	95.5288082614	0.995489866106	0.369402985075	0.630597014925	99	315.01808642	0.893106582634	176.55980592	41.2525252525	0.00611588329087	553.536165269	31428.8239946	183.369210527	188.112434674	0.98123656789	169	267.857222222	0.865471216777	37.4725012609	28.5266272189	0.00472533703794	752.719924393	45143.3262815	39.0667935122	39.2970351641	1.00414677729	4084	168	177.045548654	0.936783428181	4821	30	26.4347826087	0.955223880597	9	http://columbus-sg.nci.nih.gov/browse/measurement/7659/well=1.7
210824-DDR-Screen-Batch2	7456	HTIF00305	7609	2021-08-25T01:38:21Z	7659	A8	1	8	1	1	11892	34	27.2792207792	0.958131664074	0.256979482005	0.743020517995	302	295.010080942	0.887316781951	58.2035284944	39.3774834437	0.00610805040627	971.591378106	59888.5311114	59.5789632722	59.9059622958	1.00817037697	0.205298013245	0.794701986755	62	318.413566308	0.915232199744	162.433066719	49.2903225806	0.00706676591279	696.989613245	40361.8608291	166.335578813	166.331060651	1.00879745589	240	288.964180556	0.880105299021	31.277564453	36.8166666667	0.00586038223375	1042.56895292	64935.6789386	31.985092306	32.3977800939	1.00800829301	3056	162	165	0.95814716777	8836	26	23.697826087	0.958129368639	9	http://columbus-sg.nci.nih.gov/browse/measurement/7659/well=1.8
210824-DDR-Screen-Batch2	7456	HTIF00305	7609	2021-08-25T01:38:21Z	7659	A9	1	9	1	1	8506	27	24.3887362637	0.964174753335	0.0935810016459	0.906418998354	154	391.603544372	0.844662492277	44.9088939765	55.2337662338	0.00658494912296	940.390212789	57315.6415562	46.7413125484	46.516558612	1.01306882561	0.0844155844156	0.915584415584	13	355.5175	0.876690998214	180.877605714	61.2307692308	0.00812840117414	615.882030177	32949.0694803	190.871156335	188.826480145	1.01288062714	141	394.930626478	0.84170950946	32.3727716177	54.6808510638	0.00644264503313	970.739898933	59594.5295921	33.2615429856	33.2069976054	1.01308642691	796	164	170.80952381	0.946814533981	7710	25	23.6296296296	0.966529858771	9	http://columbus-sg.nci.nih.gov/browse/measurement/7659/well=1.9
210824-DDR-Screen-Batch2	7456	HTIF00305	7609	2021-08-25T01:38:21Z	7659	A10	1	10	1	1	9444	27	24.3900966184	0.974673456694	0.078568403219	0.921431596781	156	424.00974537	0.840145279665	37.4774760925	60.5384615385	0.00674632399622	748.094368463	43768.7778093	38.9485059258	38.6655528714	1.01790643496	0.0769230769231	0.923076923077	12	329.092291667	0.894887424306	120.796504079	61.8333333333	0.00883890089423	620.721533866	32328.4201798	127.56439698	124.225477245	1.03406032515	144	431.919533179	0.835583434278	30.5342237603	60.4305555556	0.00657194258805	758.858269978	44735.5685949	31.4598390761	31.4351367271	1.01654131748	742	114.5	116.763636364	0.973040230763	8702	25	23.8297101449	0.974812787252	9	http://columbus-sg.nci.nih.gov/browse/measurement/7659/well=1.10
